def multiply_numbers(a, b):    print(a * b);multiply_numbers(9, 8);72;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(1, 4);4;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(9, 1);9;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(1, 7);7;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(1, 5);5;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(9, 7);63;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(5, 8);40;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(2, 8);16;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(3, 5);15;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(4, 1);4;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(6, 3);18;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(6, 5);30;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(6, 7);42;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(6, 9);54;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(5, 1);5;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(8, 6);48;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(9, 2);18;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(10, 8);80;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(8, 1);8;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(9, 4);36;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(1, 8);8;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(7, 7);49;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(7, 10);70;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(8, 9);72;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(10, 5);50;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(10, 8);80;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(2, 3);6;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(9, 3);27;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(3, 4);12;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(10, 6);60;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(10, 5);50;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(6, 5);30;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(6, 10);60;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(8, 10);80;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(2, 1);2;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(10, 6);60;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(1, 6);6;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(8, 10);80;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(6, 2);12;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(5, 8);40;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(2, 4);8;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(4, 10);40;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(4, 8);32;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(2, 7);14;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(10, 6);60;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(2, 7);14;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(3, 7);21;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(8, 10);80;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(6, 10);60;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(1, 7);7;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(8, 3);24;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(8, 6);48;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(2, 9);18;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(3, 6);18;Multiply two numbers;num;2
def multiply_numbers(a, b):    print(a * b);multiply_numbers(4, 2);8;Multiply two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(4, 5);0.8;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(3, 1);3.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(4, 2);2.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(4, 7);0.5714285714285714;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(5, 1);5.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(2, 7);0.2857142857142857;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(10, 6);1.6666666666666667;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(4, 3);1.3333333333333333;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(3, 5);0.6;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(4, 1);4.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 4);1.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(9, 2);4.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(2, 6);0.3333333333333333;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(1, 9);0.1111111111111111;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(3, 3);1.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(7, 10);0.7;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(9, 4);2.25;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(5, 7);0.7142857142857143;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(7, 5);1.4;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(3, 6);0.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(3, 3);1.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(9, 8);1.125;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(7, 10);0.7;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(4, 4);1.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 8);0.75;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(5, 5);1.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(1, 2);0.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(8, 8);1.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(1, 3);0.3333333333333333;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(9, 7);1.2857142857142858;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(1, 7);0.14285714285714285;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(1, 9);0.1111111111111111;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 3);2.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(2, 7);0.2857142857142857;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(1, 7);0.14285714285714285;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(3, 4);0.75;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 5);1.2;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(5, 1);5.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(10, 4);2.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(3, 7);0.42857142857142855;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(8, 6);1.3333333333333333;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(9, 6);1.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(8, 1);8.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(3, 2);1.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(8, 3);2.6666666666666665;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 10);0.6;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(2, 7);0.2857142857142857;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(7, 3);2.3333333333333335;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(7, 4);1.75;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(8, 4);2.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(5, 5);1.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(7, 2);3.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(8, 10);0.8;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(1, 8);0.125;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(2, 9);0.2222222222222222;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(1, 1);1.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(9, 4);2.25;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 4);1.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 1);6.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(2, 6);0.3333333333333333;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(2, 4);0.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(4, 5);0.8;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(9, 6);1.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(8, 2);4.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(10, 5);2.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(1, 6);0.16666666666666666;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(5, 8);0.625;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(8, 3);2.6666666666666665;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(5, 9);0.5555555555555556;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(10, 5);2.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(8, 10);0.8;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(4, 8);0.5;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 3);2.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(7, 4);1.75;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(4, 1);4.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 6);1.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(3, 9);0.3333333333333333;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(7, 8);0.875;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(9, 1);9.0;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(5, 8);0.625;Divide two numbers;num;2
def divide_numbers(a, b):    print(a / b) if b != 0 else print('cannot divide by 0');divide_numbers(6, 4);1.5;Divide two numbers;num;2
